selection_order,cn_selection_rank,selection_score_sha256,mol_id,fold,metal,cn,graph_sha256,source_member,source_payload_sha256,candidate_count,repeated_payload_group_sizes,legal_ligand_group_sizes,donor_rank_orbit_sizes,in_general_n1000
861,626,28a49ab55e7258a78194661e7138141c6272b1a2643fc713dbf1e2a30045845e,KAKYUQ,0,Zn,4,7c8675c1f1859e8c2ccea3a243197b9c93e8b1ab316645a4695b9cb85d7787fb,xyz/KAKYUQ.xyz,a9e9e0a3807f968ae542ef114921c2a93307d54eb93b4d86abc41e9e82649972,2,[2],[2],[],False
862,172,28abeba144e89680d5e4938164e8e6c58a9bc7820d3ecaaa07e0bd4fb3f25b3b,KIGCIQ,4,Pt,6,e4a007d57abebb0ac7bd1c053507dbc4fe7e2c9b32aa205add5fe006db3ca09f,xyz/KIGCIQ.xyz,7ede9e1167220e374d8e947a56aef3cf70290e09ebfb516456cf336f51b5d390,6,[3],[3],[],True
863,627,28ae5a9c9341d110f828886a0bca4234afda6ffaf981072329ef0d405ca024b3,NIFZOU,0,Pd,4,fa22ea0beb9e2cae2d05fae3db9297a55ccac18d20d5e5ba4392ecb1cc9c024b,xyz/NIFZOU.xyz,013602fdf2ee236c84e79609a89e6329841937979c803a54278cd0ae73fbbcf8,2,[2],[2],[],False
864,65,28b167540773cb1e20c9ea75cebd48222a66afd95a703e0a1c04743560192ef1,FOYPUG,0,Pd,5,fdd520ec544df2915ba455875c20b25dba4974f25f7c08b688de875abf53ca4a,xyz/FOYPUG.xyz,d1a8c0283cbacdd59b8fcffacda60965e9e1c61a3d2520c92a8b60559054af14,2,[2],[2],[],True
865,628,28b3cfb2b4a0502fb7f928c0d54047e5e9b19e26e7ba3745d87a59ce5b3476e5,SIBSEB,1,Pt,4,75db39f511707b09610bc64a3649a75634a1a50573295bb253201d46a45eafa2,xyz/SIBSEB.xyz,9d0d87f27fb2dd9b7adbf1389cda527b914748781648050494576ba881904d38,4,[2],[2],[2],False
866,629,28b4242954a25da8f6c75ccff510992bbfc9e48dcc5ac3f21421a383f8c32c46,COJQIC,2,Pd,4,cc2db71ef92c6ae94dd1b89481a4125c4ca883c294466669a5a77e1d9644743c,xyz/COJQIC.xyz,b272a68090d40c6adaf82f82f72fc227253838a1118ebd95cb453114b82abe6f,2,[2],[2],[],True
867,173,28d031fa609ed05641c61c596c13979df9c635c62498e9ae265be66e97a11e42,ERAPUI,3,Pt,6,d4f072770338537e0977f18c6cf323cd0adc8700387d3c489d1b94cc32bb2246,xyz/ERAPUI.xyz,5b11d7c0ae25e8c23960fb3d81911aa2d27220c8bb0345b9fab7081e10b68af3,48,[4],[4],[2],True
868,630,28dc3e4ba92e6c51aa50c149b062b81a0e37e4c634ff97bdd4e18e50e62c94d4,UMIPEM,0,Pt,4,be4ce37240305e315cad1a74a3e1597839bca6b7ffe2c31adab5f27582858574,xyz/UMIPEM.xyz,18cd069e69aa662a9e5feeec3d26976978f4eba1ecd4238cfd54fed4430d53ea,4,"[2,2]","[2,2]",[],False
869,631,28ef81fc9e81d6fb47e27bc762f22771d488315a1a5075a0fdc4b97c3f1bb234,ZOYROW,0,Ni,4,0af73323f8bf2febf3c06881bec9937c56318a66e511184ba76a385e33f09e33,xyz/ZOYROW.xyz,93dedd1637406ecd4fc871be4435113c6a1c482ddcc47f176bab0c95505dec14,2,[2],[2],[],False
870,632,29069f2aacb0471e2e48afe77cd3f33a9540672d4067ecbf4db05cdd2f9061aa,FASREX,4,Ni,4,2caec007d2873ea200815944d232a1eb5fb075118786c97ef59eb54035bdfe1e,xyz/FASREX.xyz,f678221798018422dee1fddfc102ed4a2757c9d3fbab78b80186e44df36e9a0e,2,[2],[2],[],False
871,66,2918b901af176b466718ab08d1f6ab64bb586c277fa50b5d9b5d9c0633d1471d,XUPWAG,2,Fe,5,2e3c43eef7c2f5f7b6f03ccb7e5a52cd205765ad9c890635b0406aecdce8395c,xyz/XUPWAG.xyz,f99ccc24700a907f9800612134c33e4e26126deb321929a731e91c8e282a1048,6,[3],[3],[],False
872,633,2929737b48b34a0c8ab5d396f436d687c765092cbd789770eaebc4c9df205f14,PEHREB,0,Pt,4,1888cb99831b2b71dbe2de2fb516e5f5b60e9a2b87a5af73f2ea6180a79e799d,xyz/PEHREB.xyz,1418cb37b3a5824948c521c40ef37f3e888ae647bce3a039c6e1aaf87edc8ff7,2,[2],[2],[],False
873,634,292f34d1d01c7a7517690da2bc3867f5811e050df795124fd4144cce2064744c,VOGPAK,4,Pd,4,73c6f7a1f4beb73564d8550c5f07c1432ea30e807e5683e143726b2198e8f236,xyz/VOGPAK.xyz,5ab79fbccc81e9a3abba1eeee3694e9ad93a5093287fc21808b843597bbd5022,2,[2],[2],[],False
874,174,294a26fe23c058af4bb7c57f6eea9f9e62dc63015776fcc278163ddb3d6b08f1,DICQUE,1,Ir,6,2ba01f35e77f119812620423aaf69f0d98874f8f3f25b7bb6d970ff4e02efe87,xyz/DICQUE.xyz,fd67fd887f7e0d8aff60ae46ebb15c8fce8035919175a352a3ccc354288efea6,2,[2],[2],[],False
875,175,2951738e183aaabcd8686a0ae5b3c98a76a5676a0bf3f029dfee37bfb869c150,FEPSAX,3,Zn,6,8f460af68fdc920910bc227d3137f885585e5792101b1995e2b507160f522674,xyz/FEPSAX.xyz,ba39dee6c143756755836ae2207fed47c1f54435a23e7fd151d68a4f93b57567,2,[2],[2],[],False
876,635,2952fb4afc3d2bbf6910fcf4a446c23c3242ec8b66f7f557471f7ecbbb150d78,FOQQAD,2,Pd,4,7c49027b3cfc685883cc40b62bae9737deb0283873eb82abe116b6ad627ebff2,xyz/FOQQAD.xyz,be4fcfb5ef7374ca7515f8accb5ec8460b21bc97d145cbcc36de3c76d9f5f8b9,4,"[2,2]","[2,2]",[],False
877,636,296c0eea40e1993ae465bb9975f1626fe23601e8a8f935c24737a4a4537ae8bc,QOJNUY,4,Pt,4,77bc575a830a9b855c669f13f13550e7ee59c6084eb6e964c3e2fe9dda5bf8f6,xyz/QOJNUY.xyz,7493b90e0cf3b499fd0768ba0082a920c9bd56aaf917a83174475b3b993c89ef,2,[2],[2],[],True
878,637,29734cc3ef6e028c9f2c6fd855dc5413a92f07e3372d2adb9944f5f569e40ae9,FIRCER,3,Pd,4,d25d4e37cbbdd031a5cc556fd31330dc542f8663aee8889caecde9278e0577b6,xyz/FIRCER.xyz,792c1db5cfe072d3b41c9cf26dccff63122e186662f16cb7572f03f040343b61,2,[],[],[2],True
879,638,29c2ca2d7a01ec2a27b2e5e2eaa08570dd9f33c6f9f4b83358e06e3dfe75fa5c,LAVQOO,4,Ni,4,3afdfdcbc5637fbcf0e13683b7d355015895168b467836bde03a242ae40afbfb,xyz/LAVQOO.xyz,944a350b8583303d4ceb55a8610032c4a8bf99cdb752dd1b1fe09c0b762c5375,2,[2],[2],[],False
880,639,29dc122311e28673932112ecaea1b95177d3b0a313258a1ab8ef776942e74e6f,GEQCUE,4,Zn,4,7909291c6feb23019a903abaab05da2870358337eefb898dd267fa0421b90e1a,xyz/GEQCUE.xyz,83fe387ba80b5667b3ec55a8c27e508eb08b112eca2333dd450af4d8e915671a,2,[2],[2],[],False
881,67,29e917dc55d388e3dd1928d0836bfd82b22dbff40ab56311aa5ff449dc079560,ZEHMAE,3,Zn,5,ff6ab16419191cad9aa12306c7930d65e9abf1f8b9262444eed6c9b101ad9e55,xyz/ZEHMAE.xyz,39f206591cce0de4cff506f7c903a1d9f4f1c5b0befe8c10a9ea6d22e85e1858,2,[2],[2],[],True
882,640,29f5c467cc58640c2c571871b25a0c2efd1a8f1c4ac6dac7003a8b171d4ca5d9,UNOPUK,3,Pd,4,0050525a8fc50a5316a5c3147a1fc794053c644798f60a1c5480d3161df08c8b,xyz/UNOPUK.xyz,c454e3ebb7ef1d2b0e2578f7dc4571c9701b4bc3f62140af07e55dc19c9ec5b9,4,"[2,2]","[2,2]",[],False
883,641,2a2348d9d73fd69458fa51f4401281b4df1dd05a2f6a0276cb1bdd527dcd7e15,OPUFIQ,2,Cu,4,1624bbff624fccd9c3eddabe16160f5e461b24ed17127e4e27c40c535a2d2890,xyz/OPUFIQ.xyz,a02a2e97ac2f17a24587d8a5c2173f215557f8a147727d8f22d36beee8f1b0ac,2,[2],[2],[],False
884,176,2a43c78a4970ffdbfc0e18aa445c183143e74c561f10b5b8906457fef8d9f821,LADVIY,0,Ir,6,c7d5b60a1315c260ca602af27263e8c655940e16fcf49bc83e2f9c7ead5676a1,xyz/LADVIY.xyz,727bb3e6ef8950cfe9cc1ec6734252b00417fa59e46e15b1fdbf66caa726f82b,2,[2],[2],[],True
885,642,2a4744ced9db3c22ed92c4e8d911be00510ed0ae2a92f10b1758c8cf1311f957,VUPDOZ,0,Pd,4,c74b09a7933974c5d2a041c07cb70d9af966cfef4ff1dc0df92220b21cd5a2d1,xyz/VUPDOZ.xyz,c0a94aed7cc8fa1ce123e9d471ebdcdb6c760ef500e4d4f48b38686f9d30da2e,2,[2],[2],[],False
886,643,2a4d3d00b0cb26d42158250ebfbabeec9baef52f08ecc7ff09525fb84017c7cf,QOCWIO,1,Pd,4,9d833383f981c63f0dfc3339b29b474ea4d5847e944552250da818468901cc19,xyz/QOCWIO.xyz,ca755674f4a2eda5868b75eca4005668b4151cecdf9240e87b129f8b26e0786d,2,[2],[2],[],True
887,177,2a61fa1947f0452cceaed27e097566b6576c25e1acb18c974b0c890f562efaba,IWUDOU,0,Ir,6,37d10a4e606e3725283de48cfc58b6394003e6cc60c4b70101d33de13fb2725a,xyz/IWUDOU.xyz,4935baa2eecfac7ef32ba5b6038d6c875c18761b309df667ac5d4e386770d4bf,2,[2],[2],[],False
888,644,2a8daeca2f283732d6d7a959bddc5ff46c8ed5168fd58ee1732ef762878b2949,EQIPEA,4,Zn,4,eae74e95b21b3325b5545e4763e7fea8a7ee4c069ef7b1e9abdf47932c876748,xyz/EQIPEA.xyz,4950c76afdbb33f9f13f24dfeccef446661e5e40b65c35fae6db13c25eb35ff5,2,[2],[2],[],False
889,645,2a9e7ade6b63071ae85e9f3866ff14d3b6c9a54d914377a29d2a7acf39430316,WUPLOL,4,Pd,4,a6a6c24214afbf9faf5e51c038ffd8e246cf621a27513385df290d8138814304,xyz/WUPLOL.xyz,a77dabaf383d87c08c82968e38ff7ae2edfee3ed58610f9b541940f0779eb790,4,[2],[2],[2],False
890,646,2aa68adb00c1183c83f3441959434ab29d615c24de5e7752ed8678ab8f2f16a9,TOJFOP,2,Ni,4,19ae0b1848e37c9a74f5d750f2b67920da00a98022dce29c2cae55b03104995a,xyz/TOJFOP.xyz,77e4432d0bbc2279d0c654059af4f28fdf6d1f0b209a9fbb7d40336b47acdee8,2,[2],[2],[],False
891,178,2aab32286f37cb9635b461e94423a457569997df5d3edba2146db1c1242af5e9,WANZIY,4,Fe,6,f0455d311fe90bbdfcafc4445a3830b0d175179d807ab21fdc43c012758cb2d8,xyz/WANZIY.xyz,1d056a868a4612660c679f4ff21d627fb504a070cf376d503260de8eea1c11f9,24,[4],[4],[],True
892,179,2ac3aed307b1e57adadd9cccb4c244e463d05b069fc00b0183632559fa87154a,LIYXIA,1,Zn,6,1162220a018a487962d14a421d99103a082f98a97a6473e57108e0d145bae86d,xyz/LIYXIA.xyz,3cdc87b3e863346a32005810f7679a952ad2769669a2478d7af54b15fb2b6a29,4,"[2,2]","[2,2]",[],False
893,647,2ae25552910b3a315b21a2363f8571dca23cba8dbe95612801c81c1506fc88a4,KUNXUM,0,Ag,4,9baed36b4dbe0911e50e11304b0318ced676eebae86b290955b7759cc60c9408,xyz/KUNXUM.xyz,68d6f28b1b95b3532ed450999e6ff15c594fbf16d0e40d322910ec193eca6d99,2,[2],[2],[],False
894,648,2ae545ff51953ede5bbafbd3dd6932432875335f6707b1f1ce3bd14750ab56e3,NORHIL,4,Pd,4,86b4b662aa8595aa6fdfdc619d05cdc383b5c6cff61eb292f7f3c163c1ebc323,xyz/NORHIL.xyz,f3b3750844b875377d308d1e267626497bd22aa33acbb03812db705a03811391,2,[2],[2],[],False
895,649,2aeb0c5589f7f3f455f7bb1e65ab5edc3b2228d92e428c6fc7243e850369884f,TIFXUC,4,Ni,4,94a7029d7a126ea89ddc3aa001894d98e3fd40d073d74250dc7d836fa7a38db7,xyz/TIFXUC.xyz,3e142c811926ec3d7cbc2508534959e53047220000ecaa28fddf5280e168ce12,4,"[2,2]","[2,2]",[],False
896,650,2af2b91ffe0d6a36322b22bd4bd42560779d6f16a42c82eb3c16adb665bcdc41,OGIVEH,3,Pt,4,36b7d2b09c146c50d30d472f160cdfbb4a67809edccc76baf2ae88c62165d2ab,xyz/OGIVEH.xyz,033b2a8939c11fa4f35bf45908ddbd2dd832d1113c88f3a07811dcf3274c3019,2,[2],[2],[],False
897,180,2afac27cc434b2a6d574d2994b60908412a173d626b48455c6e7d95c4d6b7fb6,RAPJAW,3,Pt,6,9fc4e881d5fc725e6a0c916860fc4772325b4e30706c560dd42b40fdd126a785,xyz/RAPJAW.xyz,a71f153df4153e04f55c17a8c6a0c058d0c239fd99acfe6898ac7e3e37439992,48,"[4,2]","[4,2]",[],False
898,651,2b0399dcb1138a103792b32a4abc252977c59f1fcbf6ebc7ee73180561fee3b7,TUKPEV,4,Pt,4,2db0580adbf05f176e356245eb5e29b3ef15c0aa23c729930d2ee3d07e474888,xyz/TUKPEV.xyz,64490e200ea178d08be3fd3bf8ebaa6fd7a8e83385f64f4e965ca499749f194d,4,"[2,2]","[2,2]",[],False
899,652,2b162e5ecc5424e6474c34821929ecc1e33139692ad8376f0acb657c9dd0db73,BIYYAK,0,Zn,4,0a4b8900bb2559638f05c4f455d8e8be6f81d2b49fe029ab1ad33cc810930278,xyz/BIYYAK.xyz,3af34f9490d5dd49c4599cad616517209b54e75ab520be90ee84e699ac9e5d66,4,"[2,2]","[2,2]",[],False
900,653,2b1dd7d48951d0b599b1a7a475b466061f2be80383ffe7347d44353f10a29bce,VADTEA,2,Pd,4,a72b5a19321ac5b9ab2ff45c71731bc74d23efc0d6226295658c51c5cf9f7f6b,xyz/VADTEA.xyz,24c7deb4dac19126600accdfb87bd3b5a4d533642f35177970318bf2e3543d55,4,"[2,2]","[2,2]",[],False
901,654,2b20c137fc80e53bd3a0a9081e7623ee176e6b38c93cc776c1921dcc72238ebc,PIYVIF,2,Pt,4,96d8bf330d4638f5e6e3b1267b5be8e677e39520f361b551ccb335903ff56ac0,xyz/PIYVIF.xyz,da58fde4eeff99ba6943ebcf95c37d5278f2b9e1d4e30a93d8291fb14fa96a8f,4,"[2,2]","[2,2]",[],False
902,655,2b21c7663392261f3552613e504204cb7e2cc7020727d11968332fc98322d5ff,LOQXIA,3,Pd,4,19ed6f35f5e9a141a6d61bd9ca768775ecb311d813b9c6255de8fd0a9619aa7a,xyz/LOQXIA.xyz,48ce5078f7470c72649d81e45a89f9022341fbfdfc0265eb2f9e3ef87cee0307,2,[2],[2],[],False
903,656,2b35811e5a8ce2022a8aadd0597962fe7c4f8423a484f4b1def458758830423c,HUFPEG,2,Pd,4,e281c4f96e5f484f5b617d062bf95b5d31750c990fa5bb100c15a3580cb1b4a9,xyz/HUFPEG.xyz,919dfef5c43f05f9e2ce586bcb1892ff98ec6089800a928118cae2cdab0356f1,4,"[2,2]","[2,2]",[],False
904,657,2b4571f389e23c0ec079cc0de90dfc63ee60344d7ccf8087c078d2187fae49a3,XOQSUT,4,Pd,4,9966c85d8040f74781e3e88e47b472fb19176cb5e4db88e9f01e32ce7bc2dc90,xyz/XOQSUT.xyz,d7d43a087a11f9c2e16fcd3f099caa025d81999c78d653af48d7a236aef54297,2,[2],[2],[],False
905,658,2b4a3bce1d3119ded72bb1c3b0b94daf6b3405348996975c537edce1c4299372,CITBEN,1,Pt,4,c669ed17cc0a4d1a2c9da4041599f3723916ed817d2673be76bd201f3d13e41f,xyz/CITBEN.xyz,7e02f85b0ae4b12afe99de17374182142fadf8f6dbdde5e5e078d675072a11c9,4,"[2,2]","[2,2]",[],False
906,659,2b81979490b0b8e9da8ddef12393986cf54773ec7313d7f773710dad473a836f,KOLTIQ,4,Ni,4,b7243fde5d1cf95299a3a3dfc9f3b3be455cf6c5a4e5a3fbb7eb72ea7c48e116,xyz/KOLTIQ.xyz,74665c55da55c86587b2f2d0240dd3486e183bec42710822b4844f7e853ca831,2,[2],[2],[],False
907,660,2b8b10184f902472fc82f1a0b22d1b16157ddaa85ae1098e7d038db2134186d4,JUMJOT,3,Pd,4,610b63396d24ac0bbe3b7288a60c7b9f262e14c4c2ce46f993994e0f799eebc8,xyz/JUMJOT.xyz,150b72237525e02a2ebda47b164949986180a2004c77c346d7b93bf243f96a17,2,[2],[2],[],False
908,661,2b90e4382be8a0b3ea866d2da9b3ba7f0b8a32a45bd61b300649bc4a56d2b83c,MIDLIX,3,Pd,4,cd13459cc5de9684d8548a1cc3167e8bb23b98fc4a4c2ec1908c631176f9d69e,xyz/MIDLIX.xyz,9864d946df74eac1a20323c98c342c932ab7b63d5aff84c382283fd0db51317e,2,[2],[2],[],False
909,662,2b95f749e1cea1a73f9d5526cb886f0abb9d1008277da15837be45dc72af637f,GOYQES,1,Pt,4,f4d9405a728c71f9bc5f2e4ebe5629fc2eecb474faf4c504830d21ac064da903,xyz/GOYQES.xyz,fe401858aca1929f063816eae3e9d77e78ef693a9dbb2fc8ee6b693a8df639cf,2,[2],[2],[],False
910,663,2b981eca2d3666d75e56d91195d536961c179dcdec5472e42577d2cde7886353,ITADOY,0,Cu,4,15b913332efea50048006ec9723456a322488bf9a54fc004725a958152663c8f,xyz/ITADOY.xyz,68d91309920567fbbbc2c43ee784c996b175b0aae85effc2271fef32a62b63e2,6,[3],[3],[],False
911,664,2bb3c9a227ffb63e017e33abd9ba5ed7ab3ef8d605dec088ce739a1e3dbdb200,XOVPEG,1,Pt,4,6dda3af2d6e978084625d1faeec87187ab3c4abe2ca6dfca0921232f15d17777,xyz/XOVPEG.xyz,67b7a49553d8e025793cc7086fefe513e46c1d2c13ccd08392b66a35454d13cf,4,"[2,2]","[2,2]",[],False
912,181,2bd6c364f8384ba37b5481bb7ccd4ec5826d740a47a402792047e6e7f524f1a1,IFIJAK,2,Pd,6,81b69f0c1904371a4d83c64ba883a5e3a400d2a84fe72b43e2aa25bf9e2644f0,xyz/IFIJAK.xyz,1b92abaf69661dc3d08be93b9fa919f9195790d6b4c1c0c8ed77b935b151c796,2,[2],[2],[],True
913,182,2be38b8de1c38b1099ec4bb0ec4250fc539477adaec6f45119857c180dcf4004,CEMBOP,1,Zn,6,10131eb9efa008bfae97784e185fd69f5ba9cb36234c5f8de60b4153b9716ee0,xyz/CEMBOP.xyz,069f62150833d1eae5c6f1e569b0f08931422fd3de48e9a458211af5538a5b36,2,[2],[2],[],True
914,183,2bf9c582f32dd548b8c7d8a9b79b2588a2819d1dc7830f82eccb7743378c4687,UDUMUF,2,Pt,6,70d76d2e92489cd3bd728fab7a3ec8bb8a7b2dd0f59bc714bed4fb2727ca03d2,xyz/UDUMUF.xyz,b2b0ec6ffe3328e56369535ca2061f18dee20926da73fc9d3e890338fac802da,2,[2],[2],[],False
915,665,2bfa3356d797c9d5b88aac5cc090c0ec0479c5835da0bd6d11dd9cfcba0d771b,MIGCIP,1,Pt,4,5e8813f284615d74bd7f0009d6632e947ca9fabf235f21b1925a05759a361b27,xyz/MIGCIP.xyz,6aff6f9c78f4b00c6001691d02f4d4038495dcdfbee552bc8f32445d16783284,4,"[2,2]","[2,2]",[],False
916,666,2c00d19c608d7e1a9db2dbcafebe7f130c3bf16a1f2bca48c56205f95deab63b,YAFYOU,2,Zn,4,a97187e09d12940ff7155773e4832159a3e4331b534ad91648d897b4cd8ffb1d,xyz/YAFYOU.xyz,92c9b5cde8057967e86c226d3ef18444bddc02e33beb30c1c9f628d05e7e3ab9,4,"[2,2]","[2,2]",[],False
917,667,2c0879776cf945942e88e1f563712cdd40017a4b5d03538fd5d7a65e744f490a,HIQFUI,2,Pd,4,e0ea5f736e507e849783d2ef06aa7726293b0aab72b163460d400da01ac47852,xyz/HIQFUI.xyz,29ab0d0d2920034db49fc42556549f055e14716a1e4ac0d8619553e4ea249894,2,[2],[2],[],True
918,668,2c11fde4e97ec8fa81926421178a012d45f1ae155e6fb82e0f2a911a1a7b3288,BDPAPD,1,Pd,4,001b333d9043b12a29b09c79826472ffc1728dfbd99beff0c19d674b7a9c0291,xyz/BDPAPD.xyz,5575f48a117f4912c344ec9dbdfe636a57c4b8cecfe6a4c32bf40b4951550d77,4,"[2,2]","[2,2]",[],False
919,669,2c12fc351a6b92c99d928ad1a77181e9cf3e09cfb4466041400a8924e69a2723,GOSQOW,2,Ni,4,87037953efe0c381e299aaa3355625ec980a03a44f4ff312b78c380d389980a4,xyz/GOSQOW.xyz,2acad271e9d189a6be04d6b2401c5bd7925b727c8aea8ad8b37f51963ed1243f,4,"[2,2]","[2,2]",[],False
920,670,2c1b6751e85fd3b394bd3d9193e5615e7930d4e902b81001241a98f9d455b3c6,KEWBOG,1,Zn,4,c7dd37deca2b47565da76b5ae193ac4dcf2bacd966a6d75ea7d2bf83b5394e2d,xyz/KEWBOG.xyz,3fdc6303b03e109841668a93a2abfe584d7a4a00f63241905ee533b955624304,4,"[2,2]","[2,2]",[],False
921,671,2c23895e2b49a37ee26fb6e58b19bf6e088eecb5be53247f35bf4c32247a7404,YIZKAV,3,Pt,4,a80abae030b4295574dee50ee51fbba53df282339089532d671eaa3b071b3e47,xyz/YIZKAV.xyz,376de9bf78f5abca612711a15bd62dfefbb2461c669c51d7b171278e6288ae58,2,[2],[2],[],False
922,672,2c30943e675000ac602a39ce3e76c8a9b4d677021acafe253f9eb48ec94636b6,EBUHUI,2,Zn,4,3050e956f42302b793757ab0cf38ffa3d4d97b6dd7a49864a33125f7b2e1d7aa,xyz/EBUHUI.xyz,50bbc44ca76259a00fe4ac9e96f421d5d3d5343d181d51a59e5f6d084377cea9,2,[2],[2],[],False
923,673,2c348a0ae287708e44a6af6b59dcb5857c570baeb997f0ccc68cbd6f79e643d0,NODKOI,2,Fe,4,35b85271b256cc9d180ce919a1f50d37c9347d8e3be95d9d4ca5133e0eec86b9,xyz/NODKOI.xyz,887c8aa8ac847b50e627244fb9e0acfaec4f43939ba8ff074fd67e03e7324bac,4,"[2,2]","[2,2]",[],False
924,674,2c3fa5575f3945d023bc52a6958326df82396c3bf73e733d0854bba2ff15d9bd,OFOCOD,4,Ni,4,ed40374002d0c0ca9511601536f83de011d3c336f23689e091481546cdc78175,xyz/OFOCOD.xyz,990a24a2e52a9542c835e8b1abdb07215affc1f0b8e73e6b6923ccf11c6ec980,2,[2],[2],[],False
925,675,2c46b03bf7c38b030094d0ecb60a5f554a57cfd550c477a31a579c364210c1dc,YOGWOJ,4,Pt,4,b9946309bfcdbcab491131090cd31dec04377e3c3073927bcb0bdad0fbb08308,xyz/YOGWOJ.xyz,9b1689edd7348490108737c6c5564c544d0ea199b6204480d69c55acc104860a,2,[2],[2],[],False
926,676,2c51715ea20abcc2ce97e961f09056e7db638866daf7465284b56a2378d486af,ROLROB,4,Pd,4,51e4e520ab3328c483fdb7602be7a54cf7e0381e65517a4d25a8b332b70a7678,xyz/ROLROB.xyz,da7b637fb46898d32336c74d86efef5b1ab5de5aece70b6f9347adb3717253d3,4,"[2,2]","[2,2]",[],False
927,184,2c5b23f981db0546b3659b506f28d81741229bf8f7322ab557cbe362f52be881,CEMBEF,1,Zn,6,603f9c4606c94ceefad4d3a3d67e051d3497573f893c734976427e88eab17542,xyz/CEMBEF.xyz,25a1562b6d66e4aa5c0bbaeba03b07b15cf757154867ce2005c4ce8709c2d4ae,2,[2],[2],[],False
928,677,2c7647027ca2ba401528b8df9b7fe9ab58ae01f032a0629e0ba44b79283c79be,CEJYAT,2,Pd,4,b64207106d392b8ce951cebfe77d9e02257307458b4366b7de70b145e3d1c357,xyz/CEJYAT.xyz,bde73990ba4720bbeeaba0ad2c5916c0965aa8392cec45f89a857912c4860e3a,4,[2],[2],[2],False
929,678,2c7e61a8f153c0d56ad03d596a0f5343153e4e5410a15045eec41ee8ba4fd78c,QAKQIC,1,Rh,4,05c78b65d8ae2ddbff90895ef09b1546f083355364be273c2e8312725b7b5338,xyz/QAKQIC.xyz,da75b7eeaa482a64cb8b8606d012a46fa922ed866d598c700820cbe6a7a656e0,2,[2],[2],[],False
930,679,2c8034d01ac86740fff6fcf273be9e139e923baa57600892ed5a67c8dc48a929,QIXFIM,2,Rh,4,f237d03c92a6edd5fcb3e192d6d5f332002621fb33868b4e6003702ddd99ff1b,xyz/QIXFIM.xyz,4b8d9bc220ac9aa0d81acb7988d3f4b3218ae85a255918e4500715fdaa9cc981,24,[4],[4],[],False
931,185,2c8d592cf3794d9a3cb510a6a712787d95d9f5a2a79a5f0838156340b59a9283,MOFCAO,3,Rh,6,7c86665837e669a9d2bf936c48cf88dc936796ca27ff076c7f2067c0a536cbd8,xyz/MOFCAO.xyz,4b631bfb55d19947655db6662a8052517525930322145fce3fa65ee571900e47,2,[2],[2],[],False
932,680,2c9bf2a5f7b2abada10ff0c78270427e9d091d8697561c48833c3e116b39abf5,DPPNFE,2,Fe,4,5928c1353d8d093239bb6a227d6d94ca701d33260690a6f1f6a979ede4d5e93b,xyz/DPPNFE.xyz,2941a9805bb5ebc3c8acd94e6f0f6cf34921afa01385a8b6aff93e13581d6226,4,"[2,2]","[2,2]",[],False
933,186,2ca53496fb8d63b833412fe85b24ec1294e773b0c0d126bcbc8f618d62d3c2ff,MERJOJ,4,Cr,6,f8ff53b84710878c4e5d1c8d8f2ffffc7a90d2ef8f397f5f8a36d97919049702,xyz/MERJOJ.xyz,e95e7d9bebc88720c890220e7fe77ac41ce0de20717f037d61cd6c989ad3067c,120,[5],[5],[],False
934,187,2ca7e197b7c6c42170720a0afeda76675aa4f3b98084a24f07e17b068a37baef,QOLJAE,1,Ir,6,733d401a5ac8f33979d2c53d03ec5d33d7ec8bbd7b6993d8b921222f6c026c4d,xyz/QOLJAE.xyz,cedf4850bca6f8bc6a0182fa1bebca60555aa62582cc5b8baea93f7c4d58490e,2,[2],[2],[],False
935,188,2cd20f527ad2878288336234677618e95f1cf53125f3523528a85e689d562956,ZIJZOH,2,Cr,6,65750b18cc29c5f5d26896ec10d29ec0668ca3b05c1cf947b0750f20f4f521dc,xyz/ZIJZOH.xyz,89d8838558ecbcff34851cea4c3f203fbe36b6df226b571428a4a460fc548ccf,120,[5],[5],[],False
936,189,2cd9407762614173a5cd9bf2b0dce765c8396d807b1989dc9c56a55f01282ff7,DENPOC,4,Cr,6,c19c025bf492fdbd83db130c761969afe75205f24b6922b68681889df9b12bb9,xyz/DENPOC.xyz,9976634ee825f54590454a4dc6656b3e9fdad95d45b7cd42e18d5b61bcdd10d1,48,"[4,2]","[4,2]",[],False
937,681,2cd95b759df45d6b19c42e9c0e17b07a76d14775547bd7f5ad9585481bcd46d2,IKUYAO,1,Ir,4,d3ddd2074b4d89d7af2f0841033c9df1a0b871e23111ee311ce4fca0e5e36aec,xyz/IKUYAO.xyz,9c44c3ec1aa13e0a921f1c4e26b215f3172fe28d7bb99f1a8784ead7ecd20f8e,6,[3],[3],[],False
938,68,2cdc60c4c45196645e7897db113c85fe0adec4b96f741ca7e4b2e349e88e6b30,NUXPAY,3,Ir,5,000c6e50abe90703a6c0ce40cc4ab30885dd948aa05df260dc9aa668ed821263,xyz/NUXPAY.xyz,946ec0c4715086ab6d997edd4b80eb4cab861720503707e5eb0f509384ceaa42,2,[2],[2],[],False
