selection_order,gate_member,stratum_selection_rank,mol_id,fold,metal,cn,graph_sha256,canonical_smiles,source_member,source_payload_bytes,source_payload_sha256,n_atoms,selection_score_sha256,ligand_payloads_json,ligand_payload_provenance_json,connectivity_status_json
814,False,63,NEYDOM,0,Zn,4,1232af412b9e6ba3891d2a402e6061eaa1d6060de1c79aadc3027a9445db9290,Fc1c(F)c(F)c2c(sc3C=C([O-]->[Zn+2]4(<-[O-]C(=Cc5sc6c(F)c(F)c(F)c(F)c6n->45)C(F)(F)F)<-n32)C(F)(F)F)c1F,xyz/NEYDOM.xyz,1510,9f6043acf94257673bffd4df3e04038b6dc5d80a03554bc158db9adb0e98dc9d,43,d1471eae9070e4ef458e02c88ab407cf93eddd3b8894fe8af3e7801f18e2e61e,"[""[H]C(C1NC2C(F)C(F)C(F)C(F)C2S1)C(O)C(F)(F)F"",""[H]C(C1NC2C(F)C(F)C(F)C(F)C2S1)C(O)C(F)(F)F""]","[""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
815,False,57,JOPHED,4,Pd,4,d267f0e736f291104c97c513e1b20503bec2de62bcec4c89252d1b2d3250e5fd,CC(C)P1(c2ccccc2Cc2ccccc2P(C(C)C)(C(C)C)->[Pd+2]<-1(<-[Cl-])<-[Cl-])C(C)C,xyz/JOPHED.xyz,2387,1102fe3d9d78f31e9cf48c7aa9cda7d3801c46b5e96a0fbfbdeeb2efdd3b02a6,68,d1812b8b4e6770a0ac74589d54a5d062e27e4873c93544f54501bdbf8fda2985,"[""P"",""P"",""Cl"",""Cl""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
816,False,42,HEBPIN,0,Fe,6,35c7774eeed99fa3bc343f47d2453b290ec9e862be2561b2ca82350487211817,c1ccc(P2(CCP(c3ccccc3)(c3ccccc3)->[Fe+2]<-2345<-[S-]c2ccccc2N->3CCN->4c2ccccc2[S-]->5)c2ccccc2)cc1,xyz/HEBPIN.xyz,2980,8a22c881fc4383cbe0d63ef623e58a7f63c91ff3b83b7375093f240c115f443d,85,d18f50b4f50e1398f8b86c3e93a88a805db75b444ba4f5907da7f9477c9feaef,"[""[H]C1C([H])C([H])C(N([H])C([H])([H])C([H])([H])N([H])C2C([H])C([H])C([H])C([H])C2S)C(S)C1[H]"",""P"",""P""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
817,False,65,BEQFAE,0,Ni,4,35800742f032fa64f86adfe881a8d0058e8b6f40ab285303fb39bf11754d6d79,CC(C)P1(CCP(C(C)C)(C(C)C)->[Ni+4]<-1(<-[S-2])<-[S-2])C(C)C,xyz/BEQFAE.xyz,1790,05a8cd5a0760ac291fc818fcb49f9b69ac17b2d05e766edaf6dc2960f6c8529f,51,d1b884d9375801abf0261711a168a37af8291cc17d40d16267b25827e3faa3a6,"[""P"",""P"",""S"",""S""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
818,False,53,JITRIO,4,Cr,6,9ee21bbc17137989c2dd6068b491bd181547baf63d8f89d160afcaec6f84db55,CO[C](C1=C(c2ccccc2)SC(=CC(=S)SC2CCCC2)S1)->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],xyz/JITRIO.xyz,1825,522b37c43dbb3a5e06cfbe717e646b336a6ac9bbd5b250061854e388bc4d0fc4,52,d1c4c5469b6c2c61160c6db6e68717cfb47646a8101e701d6fd1ae8088aa1872,"[""[H]C(C(S)S)C(S)SC(CCOC([H])([H])[H])C1C([H])C([H])C([H])C([H])C1[H]"",""CO"",""CO"",""CO"",""CO"",""CO""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
819,False,23,DECRAG,4,Fe,4,567dd11391083ec9bbed11df6cd633c914e6f3bdd51bb3f7bcf7ecf07c8dcf6b,[Cl-]->[Fe+2]1(<-[Cl-])<-[C]2N(Cc3ccccc3)C=CN2CN2C=CN(Cc3ccccc3)[C]->12,xyz/DECRAG.xyz,1687,c7d9de546c5521a69493c6c1313cc68095194512083befea2bed9e2535b9dc53,48,d235dac2fea5d0f766f97c076d74e8cf837f0cb5f6987041868040ba82451c4e,"[""[H]C1C([H])C([H])C(C([H])([H])N2CN(C([H])([H])N3CN(C([H])([H])C4C([H])C([H])C([H])C([H])C4[H])C([H])C3[H])C([H])C2[H])C([H])C1[H]"",""Cl"",""Cl""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
820,False,29,JUCKIE,4,Zn,5,689e8eebc7afe43f951479ed7c8158733aa2697be2a6b6aec6632e3a66811d1a,COc1ccc(C2NN3=Cc4ccccn4->[Zn+2]<-3(<-[Cl-])(<-[Cl-])<-O=2)cc1,xyz/JUCKIE.xyz,1232,4059b05ca68c89ee734a530a8dbebec4608e407ce2d5b07428c26b601d11d090,35,d28301365f606cd53f394e0363b03183234d38e7c3d89fc2721218c05a279236,"[""[H]C1NC(C([H])NN([H])C(O)C2C([H])C([H])C(OC([H])([H])[H])C([H])C2[H])C([H])C([H])C1[H]"",""Cl"",""Cl""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
821,False,61,TOPNUJ,4,Ni,4,2dad6b8393b53987ce32dcaed84c14af65828548a2903dbc60f74c8879b7f93b,C(=Cc1ccccc1)C=N1N=C(Nc2ccccc2)[S-]->[Ni+2]<-12<-[S-]C(=NN->2=CC=Cc1ccccc1)Nc1ccccc1,xyz/TOPNUJ.xyz,2420,4344021cbc27f9982b33e5f512d951cb931600f4fd96581075940b9196f4c88f,69,d2cb79c3036b1dcdcf2b2cd01bcd73d1a9aeeddc54e90055529bc2f34bb2b170,"[""[H]C(NNC(S)N([H])C1C([H])C([H])C([H])C([H])C1[H])C([H])C([H])C1C([H])C([H])C([H])C([H])C1[H]"",""[H]C(NNC(S)N([H])C1C([H])C([H])C([H])C([H])C1[H])C([H])C([H])C1C([H])C([H])C([H])C([H])C1[H]""]","[""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
822,False,32,MIFRAV,2,Zn,6,beb5e8b23cfd8ed7f533ae7fee6f66f4c0986909847fd53239bd5b945f71b657,S=C1SC2=S->[Zn]34(<-S=C2S1)(<-n1cccc2ccc5cccn->3c5c21)<-n1cccc2ccc3cccn->4c3c21,xyz/MIFRAV.xyz,1860,a8acdff51b53a20bdd32dc07d764a687070498c726f85807016fa1638bbaf9aa,53,d32ba0546b6bfdb1a6224e75b9fd7ce9d62bf05fa6a41f59f3be2eab5030772b,"[""[H]C1NC2C3NC([H])C([H])C([H])C3C([H])C([H])C2C([H])C1[H]"",""[H]C1NC2C3NC([H])C([H])C([H])C3C([H])C([H])C2C([H])C1[H]"",""SC1SC(S)C(S)S1""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
823,False,50,OVOXEE,0,Fe,6,9fd07fb845343dc56594d83cf4696929bf1ac5fcad103031791992217fa87132,CP(C)(C)->[Fe]12(<-[C-]#[O+])(<-[C-]#[O+])<-C(c3ccccc3P->1(c1ccccc1)c1ccccc1)=N->2c1ccc(Cl)cc1,xyz/OVOXEE.xyz,2281,a8b0fdf4c5166e0d6de1009cf93820c0c535be6aa828d504ee5f3ee1b0ec8e61,65,d333da91a547f9233cd99df354e964060bb2c523ed50e4dde7e2cc14a3661379,"[""[H]C1CC(C([H])NC2C([H])C([H])C(Cl)C([H])C2[H])C([H])C([H])C1[H]"",""CO"",""CO"",""P"",""P""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
824,False,64,VESZAU,1,Rh,6,4fe6404ecf7a8a44981fc356f8c10721c61da2fed6eba471c4a0e57e389d2797,O=C1c2ccccn2->[Rh+3]23(<-n4ccccc4)(<-n4ccccc4)<-n4ccccc4C(=O)[N-]->2c2ccccc2[N-]->31,xyz/VESZAU.xyz,2070,e101bb966cbb4bc1f807c7da5898eaebd3f33c547c3fb6682fdf442a2a8d8bff,59,d39c2cc90a2c2693a7487b30db07df6696d112a6f09b6f2128a9800ce4a0d416,"[""[H]C1NC(C(O)NC2C([H])C([H])C([H])C([H])C2NC(O)C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H]"",""[H]C1NC([H])C([H])C([H])C1[H]"",""[H]C1NC([H])C([H])C([H])C1[H]""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
825,False,9,JUHQAE,3,Zn,5,b67cc9c089a0826965ecf62dae447f42767eaa6e495cea724004cc7cec03dfcc,CSC1=N[N-]2C=CN3=NC(SC)=S->[Zn+2]<-3<-2(<-[S-]1)<-n1ccccc1,xyz/JUHQAE.xyz,1195,4a24d0c9265ba018efc1cec973a8f43386089c979040b07d333dff7f394a4d08,34,d4179703fe550ac359d04d65ce443a02ce557f6c642c56a1d1ffadc9f4c25e12,"[""[H]C(NNC(S)S)C([H])NNC(S)S"",""[H]C1NC([H])C([H])C([H])C1[H]""]","[""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
826,False,42,WAVTEV,2,Pt,4,3fd41d8bb78fec993ab24115ed38ebc722a6064699efbc58538b4cf6a82f90a4,FC(F)(F)C(F)(F)C(F)(F)[C-](F)(F)->[Pt+2]1(<-[C-](F)(F)C(F)(F)C(F)(F)C(F)(F)F)<-P(CCCP->1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,xyz/WAVTEV.xyz,2875,569bf16469d53f131d87893903f5d5ff0454926341048d205bcf7af8058de85b,82,d45230a2b191e60c0a5516747aee7cd4a8a0f45dc1eb95ba243d6dfe79d0d312,"[""FC(F)C(F)(F)C(F)(F)C(F)(F)F"",""FC(F)C(F)(F)C(F)(F)C(F)(F)F"",""P"",""P""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
827,False,11,GEBTEP,0,Pt,4,977a0f8ca1a4a5eb6531c04b92b12ccccd2e6e81e0cf974a3c84879accdee8ef,c1ccn2->[Pt+2]3(<-[S-]c4cc5ccc6ccc7ccccc7c6c5cc4[S-]->3)<-n3ccccc3-c2c1,xyz/GEBTEP.xyz,1790,fb610a137965421d4255d0f57f28991f636cbd948b1d9106c8e63606072db9d1,51,d45f7f427bc820a7f8014e7862efd19069b817be801de89a11d4e33a95a852fc,"[""[H]C1NC(C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H]"",""[H]C1C([H])C([H])C2C(C1[H])C([H])C([H])C1C([H])C([H])C3C([H])C(S)C(S)C([H])C3C12""]","[""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
828,False,12,YILNUF,1,Rh,6,7123be83ebd4a6364d111bb165a0cb9314506332c587491c53cd4dc3c1624e5b,O=C1[O-]->[Rh+3](<-[Cl-])(<-[O-]C1=O)(<-n1ccccc1)(<-n1ccccc1)<-n1ccccc1,xyz/YILNUF.xyz,1441,d71706841c5d0cd4fbaba7220565f5e475c4039a40a3aebe87405d3fc5c5e4f5,41,d47f515d03466ba669c6a8bab5f9feb97e3d4a963b4fb0cb45604001faa70a14,"[""OC(O)C(O)O"",""[H]C1NC([H])C([H])C([H])C1[H]"",""[H]C1NC([H])C([H])C([H])C1[H]"",""[H]C1NC([H])C([H])C([H])C1[H]"",""Cl""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
829,False,21,WAPKOO,0,Zn,4,f66d54e97480933547c00fcb4d1593b18e0b76ca42708fb85143f7558b3a221b,[Cl-]->[Zn+2]1(<-[Cl-])<-n2ccccc2SSc2ccccn->12,xyz/WAPKOO.xyz,882,527b222486d90cd4ef7f0f0ab0f208af69573ace6f7e5e66b32dd6173806b7dd,25,d48d08c689adab60543e3ed86734b180942d9f1bc7d891710890c479e7dee7b0,"[""[H]C1NC(S)C([H])C([H])C1[H]"",""[H]C1NC(S)C([H])C([H])C1[H]"",""Cl"",""Cl""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
830,False,36,YOZTAL,1,Ir,6,6b72bf1a90e2f48765cd88267a69e205a999b82ddb620ea51a23a0370237dee5,c1cc[c-]2->[Ir+3]34(<-[c-]5ccccc5-c5oc6ccccc6n->35)(<-n3ccncc3-c3ccn[n-]->43)<-n3c(-c2c1)oc1ccccc13,xyz/YOZTAL.xyz,2210,a3e7c072c65591b8f7a6d66994a5e5cfec7c4a6e69d328d316faf88c8bce5939,63,d5f7ad7715d0e831f2a46e07362614f9354f74442b3ebb8ae45065bfa1674187,"[""[H]C1CC(C2NC3C([H])C([H])C([H])C([H])C3O2)C([H])C([H])C1[H]"",""[H]C1CC(C2NC3C([H])C([H])C([H])C([H])C3O2)C([H])C([H])C1[H]"",""[H]C1NC([H])C(C2NNC([H])C2[H])NC1[H]""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
831,False,45,ATELIX,3,Fe,6,ce3fc4cf136bcc0bf51316cb552c4407614efdc7e9bfeae6b0240c9780ec66bd,[O+]#[C-]->[Fe+2]12(<-[S-]c3ccccc3-c3cccc(-c4ccccn->14)[c-]->23)(<-P12CN3CN(CN(C3)C1)C2)<-P12CN3CN(CN(C3)C1)C2,xyz/ATELIX.xyz,2700,e05c74e79d501cbc5410f5d79f5aedba2711b2160c01a0c82c81a40ad9582fad,77,d617bf1da0d07e90e20286d2da495f5e174494f81aa31bc5f6ec8705f7d7dd96,"[""[H]C1NC(C2CC(C3C([H])C([H])C([H])C([H])C3S)C([H])C([H])C2[H])C([H])C([H])C1[H]"",""CO"",""P"",""P""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
832,False,32,HIMJUJ,0,Ni,4,78d33dd5ec136fa38e9cda26ebc3bb72ab95cba2cf47963da637c5789d2da2ef,c1cncc(C2=NC(=N->[Ni+2]3(<-N=C(NC(=N->3)c3cccnc3)c3cccnc3)<-[NH-]2)c2cccnc2)c1,xyz/HIMJUJ.xyz,1965,949ccf6fa8032c23690777e75ddcbb2c2ec52b24ba917a6f568560761896821a,56,d6312fbfd5c0225fbc6929a26e0d30ea4a67f4eb0f42af0ecec661f1d63ab3ac,"[""[H]NC(C1C([H])NC([H])C([H])C1[H])N([H])C(N[H])C1C([H])NC([H])C([H])C1[H]"",""[H]NC(NC(N[H])C1C([H])NC([H])C([H])C1[H])C1C([H])NC([H])C([H])C1[H]""]","[""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
833,False,23,HISLIG,0,Zn,5,c22320c788967a98fc273e3fa01c18030084304b3dc1bcea8f18aed3cfc4418f,O=C1COc2ccccc2-c2ccn3CC(=O)[O-]->[Zn+2](<-[Cl-])(<-[O-]1)<-n23,xyz/HISLIG.xyz,1126,0beb2f0ea70653d1aa44f2545f9d9e39f4087a933ab723096cff1aff2c8331af,32,d64b98938e500309c9131b5143b578ad8cbf1b624c4c8e943e23f4466d372561,"[""[H]C1C([H])C([H])C(C2NN(C([H])([H])C(O)O)C([H])C2[H])C(OC([H])([H])C(O)O)C1[H]"",""Cl""]","[""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
834,False,23,IWIWAO,2,Ni,4,0379dfdbe82f595e82a736f2d91251c19dd1f415378e514d086bd90e37eb2065,CCP(CC)(CC)->[Ni+2](<-[Cl-])(<-[C]1Nc2ccccc2N1COC)<-P(CC)(CC)CC,xyz/IWIWAO.xyz,2386,ab849bd81211628dc8f44341a89c352aaf54688d4725190781949fc2819ce54b,68,d6711da4982ee85b650497da1dd004ec24dfbaba67ab6f90025f17ae9179e5de,"[""[H]C1C([H])C([H])C2C(C1[H])N([H])CN2C([H])([H])OC([H])([H])[H]"",""P"",""P"",""Cl""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
835,False,40,GOGPEA,0,Fe,5,a7a968230af2cf9b7a2f747817065ba2c7cfa9ffdd6b87d542cb3bde325a7736,[O+]#[C-]->[Fe](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-P(CCn1ccnc1)(C1CCCCC1)C1CCCCC1,xyz/GOGPEA.xyz,2035,75e2a64ccadd4bfc756a887688fd653ce13399723b20d68b5d87f40dfba58743,58,d76c006b6eb7fb3dde81f0abd855d06a223a821dab4b0cb87e4d726cb77b78a0,"[""CO"",""CO"",""CO"",""CO"",""P""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
836,False,44,VIPLEO,4,Ir,6,347d7efc88e4f967ba782841a2e4c3ee99dabe91a1eaecb7e14a7f368630ee86,FC(F)(F)c1cc2-c3ncccn3->[Ir+3]34(<-[O-]c5ccccc5-c5oc(-c6ccccc6)nn->35)(<-[c-]2c(C(F)(F)F)c1)<-[c-]1c(-c2ncccn->42)cc(C(F)(F)F)cc1C(F)(F)F,xyz/VIPLEO.xyz,2735,9903f70119f084893260592f7cf58a006a74eb2968a68537e71aa0a2fcb4601a,78,d7766a8f75104ec9bba97dee11ba70814fa45ba490b295ec576bbcb773ddd8f2,"[""[H]C1NC(C2CC(C(F)(F)F)C([H])C(C(F)(F)F)C2[H])NC([H])C1[H]"",""[H]C1NC(C2CC(C(F)(F)F)C([H])C(C(F)(F)F)C2[H])NC([H])C1[H]"",""[H]C1C([H])C([H])C(C2NNC(C3C([H])C([H])C([H])C([H])C3O)O2)C([H])C1[H]""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
837,False,11,YILZIG,1,Ni,4,d2df86e60383a7b66ec5a812881c29ba68ca0dc2ccf452caef2bafb532263f79,CC(C)P1(CCP(C(C)C)(C(C)C)->[Ni+2]<-1(<-[C-]#N)<-[c-]1c(F)cccc1F)C(C)C,xyz/YILZIG.xyz,2175,5a1f9e4a3026a8c15b54bd9b76b228530d6c125e43dbceea28b1e6297d13369b,62,d82c54314de3e4ba1c030ec2ac84f6b4f5049c47915c715f3e69863554b042b6,"[""[H]C1C(F)CC(F)C([H])C1[H]"",""CN"",""P"",""P""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
838,False,60,TAJWUA,2,Pd,4,9fb28ea0109e1400db1edf8faf5c37e76b9fc351fe58183896a5ff8fd0887ce8,OC1(P(O)(C2(O)CCCC2)->[Pd+2](<-[Cl-])(<-[Cl-])<-P(O)(C2(O)CCCC2)C2(O)CCCC2)CCCC1,xyz/TAJWUA.xyz,2422,c68737a0141404aa04e9b85c89f8c2a372ffe7eb52e0148112c088befd25d7dd,69,d896288543cd75a42fa1a02f8bd4bbc9720b50b6b97bca16b08a78183c1c2aaa,"[""[H]OP"",""[H]OP"",""Cl"",""Cl""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
839,False,37,NEZBIH,1,Pt,4,2bbdba111cf8246b1374297c68c8f9ae1936c2d05a36a84a77646e1be4e93bae,[Cl-]->[Pt+2]1(<-[c-]2ccc(-c3ccccc3)cc2-c2ncccn->12)<-n1ccccc1,xyz/NEZBIH.xyz,1476,43b54fb8ce1a158770de5a8503568a6d76865c09b310f59eed3df23cc9067c25,42,d90f486f01047d5a4d6cc8c78fc93b91a892a1737ec1a820a9ad11ad5db4f2ea,"[""[H]C1CC(C2NC([H])C([H])C([H])N2)C([H])C(C2C([H])C([H])C([H])C([H])C2[H])C1[H]"",""[H]C1NC([H])C([H])C([H])C1[H]"",""Cl""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
840,False,24,LIVNAG,1,Zn,6,4201c83848a4b755dc7d852a3cfb7c4f5ab187aeffc7f8a0a554b7bc7300d38c,CSC1=NN(=C2C(=O)Nc3ccccc32)->[Zn+2]2(<-[S-]1)<-[S-]C(=NN->2=C1C(=O)Nc2ccccc21)SC,xyz/LIVNAG.xyz,1720,2b23f013956ff96661b7c5fdc4ce0cc982427fac13caf7cd63483acb92eb1614,49,d97313c8610f939a6635f7373970cbce449ce32bb9320693b3f249791639a467,"[""[H]C1C([H])C([H])C2C(C1[H])C(NNC(S)S)C(O)N2[H]"",""[H]C1C([H])C([H])C2C(C1[H])C(NNC(S)S)C(O)N2[H]""]","[""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
841,False,29,ERAPUI,3,Pt,6,d4f072770338537e0977f18c6cf323cd0adc8700387d3c489d1b94cc32bb2246,O=C1c2ccccn2->[Pt+4](<-[Cl-])(<-[Cl-])(<-[Cl-])(<-[Cl-])<-n2ccccc21,xyz/ERAPUI.xyz,954,5b11d7c0ae25e8c23960fb3d81911aa2d27220c8bb0345b9fab7081e10b68af3,27,d9879c23ad2a464c28b5caa2a5b9e1227a4dd1c152b78a9280736d684fa34b7d,"[""[H]C1NC(C(O)C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H]"",""Cl"",""Cl"",""Cl"",""Cl""]","[""SMILES"",""SMILES"",""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
842,False,48,QASCUK,2,Pt,4,324df7f672c1e004420673252e90596e7e404e592201c2f270c542cad5e966a1,CSc1sc(=S)sc1[S-]->[Pt+2]1(<-[S-]c2sc(=S)sc2S->1C)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,xyz/QASCUK.xyz,2070,9cffa4d398188274b3de093266e7e8715f0390dd1dd1c961ce61c9c13a088c98,59,d9a5769a9a91fe9f41b0ab16d595b4edd6d9c7d5eec6a4d77d94a5a735028aa7,"[""SC1SC(S)C(S)S1"",""P"",""SC1SC(S)C(S)S1""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
843,False,57,IGUQAF,0,Zn,5,c3e44f678a8b76024782b99fb65e00eb9795c26c359b04e8f3ea0df6e019bb6d,c1ccc2c(c1)C1=Nc3cccc4N=C5c6ccccc6C6N=c7cccc[n-]7->[Zn+2]7(<-N1=C2N=c1cccc[n-]->71)(<-N=65)<-n34,xyz/IGUQAF.xyz,2105,b9f0dc9e11b6802a96e065f7c84f615a7d967e87169bbf802236ca43697b0c7f,60,d9eef4ebefe74ceb51bf591322e44325d6a7f702d399d9e98e01be2531d0ad04,"[""[H]C1NC(NC2NC(NC3NC(NC4NC(NC5NC([H])C([H])C([H])C5[H])C5C([H])C([H])C([H])C([H])C45)C([H])C([H])C3[H])C3C([H])C([H])C([H])C([H])C23)C([H])C([H])C1[H]""]","[""SMILES""]","[""low_confidence_distance_inferred""]"
844,False,66,REMZAL,2,Ni,5,06424e32d09e78b2409b455162c47b18fe679474cd132874839bfa96e06f7c76,[Cl-]->[Ni+2]123(<-[Cl-])<-N4=P(Oc5ccccn->15)(Oc1ccccn->21)N=P(Oc1ccccn1)(Oc1ccccn1)N=P4(Oc1ccccn1)Oc1ccccn->31,xyz/REMZAL.xyz,2632,6e373df1cae50d68df98c1d5c185d892a0b0dc27690ccc18b8e567ab14727bff,75,da22291dc7f0134c33406a0f451d42c329e118ae7786fc383809c3823789bac1,"[""[H]C1NC(O[PH]2(OC3NC([H])C([H])C([H])C3[H])N[PH](OC3NC([H])C([H])C([H])C3[H])(OC3NC([H])C([H])C([H])C3[H])N[PH](OC3NC([H])C([H])C([H])C3[H])(OC3NC([H])C([H])C([H])C3[H])N2)C([H])C([H])C1[H]"",""Cl"",""Cl""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
845,False,25,CAQSEU,1,Pd,4,964527ff5dd38c89a1d209398da2ea8cecc43ba89bd797349f72748ec193ebfd,[Cl-]->[Pd+2]1(<-[S-]C(=Nc2ccncc2)c2ccccn->12)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,xyz/CAQSEU.xyz,2071,28d48d6cd412dbc33a56a85f485a4a9c06bfe045265ea0865923cc5527f91a41,59,da25341e932feb581c051ad27c9701f76c8704f858ae1f34a960099ff2ba5705,"[""[H]C1NC(C(S)NC2C([H])C([H])NC([H])C2[H])C([H])C([H])C1[H]"",""P"",""Cl""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
846,False,33,XAWTEY,2,Pd,4,70ebaba8ac6a1e77555c26b19e475f3424373f52df6e54a85017750a52c3a0d1,[O-]N([O-])c1ccc2[O-]->[Pd+4](<-[Cl-])(<-[Cl-])<-n3cccc1c23,xyz/XAWTEY.xyz,777,a9847dc7edfe7100478336b3258f1edd8e5a3ebd228faa875f545ef01f0a3996,22,da632f1cea37073ea0e7ba8231f92c3cc9f8fce831faa96eff960365d8f3199a,"[""[H]C1NC2C(O)C([H])C([H])C(N(O)O)C2C([H])C1[H]"",""Cl"",""Cl""]","[""SMILES"",""SMILES"",""SMILES""]","[""low_confidence_distance_inferred"",""low_confidence_distance_inferred"",""low_confidence_distance_inferred""]"
